StateName,StateFIPS,PumaState,PUMA,Counties Within PUMA,uninsured_total,uninsured_percent,Foodstamp,Age0_18,Age19_25,Age26_34,Age35_54,Age55_64,Male,Female,Married,ChildinFamily,Latino,WhiteNonLatino,BlackNonLatino,AsianNonLatino,Multiracial_or_Other,Disabled,FullTime_Worker_in_Family,LessThanHS,HSDiploma,CollegeGrad,NoEnglishAdults_in_House,EnglishSpeaking,Spanish,%_EducatedPersons
Texas,48,4802505,2505,TarrantCounty(part),32471,26.7,11881,7615,7387,7366,937,167,1664,15867,82,1954,15156,7896,7843,1576,,1592,28291,9538,18845,488,8047,24475,7474,48858.0364017123
Texas,48,4802506,2506,TarrantCounty(part),43503,20.9,6272,9830,8391,7732,1449,36,23682,19821,13438,23174,13486,1186,11754,6819,1258,198,3669,821,2616,9286,4952,35607,3896,928606.0133783877
Texas,48,4802507,2507,TarrantCounty(part),21375,16.5,5143,4511,3907,4592,5853,2512,932,1255,6441,1977,4535,12764,1545,1131,22,1676,1741,2613,15666,396,645,19725,1153,39673.29122807018
Texas,48,4802508,2508,TarrantCounty(part),28403,18.8,2776,6130,3881,6862,9176,2353,15968,12435,751,12977,9877,1249,6576,143,298,242,22833,3573,22816,214,3063,23056,4239,21480.329542653944
Texas,48,4802509,2509,TarrantCounty(part),23122,11.2,3550,3301,3716,4480,7845,378,12554,1568,731,856,6379,13375,1361,93,465,41,1633,5515,14756,2851,1369,21144,1845,285163.8180088228
Texas,48,4802510,2510,TarrantCounty(part),21231,22.4,3255,4124,3509,4473,7199,1925,1448,1783,7496,1711,763,987,1817,1752,252,1859,18157,567,1462,959,4317,15889,3590,95906.88615703452
Texas,48,4802511,2511,TarrantCounty(part),22777,19.1,3438,4649,3390,4737,6982,318,12576,121,999,9546,497,15594,1371,247,371,1822,1682,495,15662,2165,1648,20827,1673,216568.7623479826
Texas,48,4802600,2600,JohnsonCounty,33837,25.8,11173,7244,6661,5061,11337,3534,15494,18343,11781,2613,5439,26119,1284,262,734,2185,2589,9155,21668,315,1283,32385,1397,31564.03640984721
Texas,48,4802700,2700,HoodCountyErathCountyEastlandCountyBosqueCountyComancheCountyCallahanCountySomervellCounty,37469,28.7,4547,7879,5830,5483,13955,4321,19723,17746,1487,18512,9127,27747,237,137,221,268,2858,8262,24158,549,3529,32833,4439,54964.47463236275
Texas,48,4802800,2800,PaloPintoCountyJonesCountyScurryCountyNolanCountyMitchellCountyStephensCountyHaskellCountyFisherCountyShackelfordCountyThrockmortonCountyStonewallCountyKentCounty,31146,32.6,4804,2954,5827,7377,12168,2821,227,8447,96,8475,8852,16584,4642,26,862,6943,15832,11221,19184,741,2560,28360,2544,74161.59378411353
Texas,48,4802900,2900,TaylorCounty,21999,19.3,5501,3178,4191,3758,8248,2625,11262,1738,6682,8484,633,12661,2474,497,37,248,17136,4576,14879,2545,1276,20391,818,254567.63489249512
Texas,48,4803000,3000,TomGreenCountyCokeCounty,23388,23.9,4236,5509,4049,5011,6934,1884,1167,11781,7198,1163,13869,7851,145,137,125,2287,19544,6693,14566,2129,1784,20898,2352,212962.27980160766
Texas,48,4803100,3100,HowardCountyDawsonCountyRunnelsCountyMcCullochCountyMartinCountyKimbleCountyCrockettCountySuttonCountyConchoCountyMasonCountyUptonCountyReaganCountySchleicherCountyMenardCountyIrionCountyGlasscockCo,24016,28.2,4654,4536,3462,3638,843,3977,12741,11276,8652,1672,13928,8253,1199,,127,2966,1745,6829,163,887,2482,20172,3730,88700.67871419054
Texas,48,4803200,3200,MidlandCounty,29352,24.0,4869,7378,6175,4853,8913,235,1476,15277,7454,15734,1632,1323,1775,85,12,3423,24993,881,18924,2348,3911,24330,4172,234864.47260834015
Texas,48,4803300,3300,EctorCounty,33146,27.2,7035,7996,6588,5053,1299,321,15249,17897,162,15574,21744,1566,541,,295,313,292,1512,298,2535,4363,28294,4666,253500.89905267605
Texas,48,4803400,3400,PecosCountyGainesCountyReevesCountyAndrewsCountyWardCountyBrewsterCountyPresidioCountyWinklerCountyCraneCountyHudspethCountyCulbersonCountyJeffDavisCountyTerrellCountyLovingCounty,29795,31.3,4137,8341,3908,4479,9894,3173,16332,13463,1283,15132,18812,9322,1212,17,51,4618,2381,8717,18597,2481,4301,24671,4566,248162.41651283772
Texas,48,4803501,3501,ElPasoCounty(part),22355,18.9,3933,4460,3820,4867,7133,275,11314,1142,7645,12575,1672,4431,,1222,,284,2369,33,14925,4428,6456,13308,8261,442866.7635875643
Texas,48,4803502,3502,ElPasoCounty(part),24214,31.7,7235,2784,6634,3546,7434,3817,1332,11183,69,6936,2324,791,269,,78,2471,16763,6431,15119,2665,6611,14800,9360,266562.43908482697
Texas,48,4803503,3503,ElPasoCounty(part),19269,20.7,4748,2532,4457,3405,6468,247,137,9233,5373,7827,15899,218,937,251,75,815,14443,4332,12451,2487,3504,13688,5581,248764.61674191704
Texas,48,4803504,3504,ElPasoCounty(part),66637,25.5,18568,15490,12124,12311,2286,4625,35138,31499,21698,37994,6979,4138,614,16,479,6441,56156,1295,4651,7177,17246,42419,24006,717706.9796059246
Texas,48,4803505,3505,ElPasoCounty(part),43927,31.7,15471,6564,10836,8672,1353,482,21376,22552,12366,19921,4463,3321,51,,93,396,36373,9511,29314,511,11305,27724,16203,51166.73344412321
Texas,48,4803600,3600,BrownCountyBurnetCountyLampasasCountyLlanoCountyColemanCountyBlancoCountyHamiltonCountySanSabaCountyMillsCounty,26106,21.6,7924,3372,5802,5075,8639,3217,13915,12192,9941,1215,6731,1746,136,16,58,1568,2326,4934,18934,2239,1825,24079,1136,223972.52738833986
Texas,48,4803701,3701,BellCounty(part),24175,21.8,5320,4454,3845,6230,83,1643,12265,1199,579,1166,7375,1368,179,1194,191,3168,1846,6822,15733,1619,3318,20654,2648,161965.0796277146
Texas,48,4803702,3702,BellCounty(part),21837,14.7,4561,4991,3495,6055,637,926,9161,12676,5946,1264,6417,7727,433,1742,1887,2397,18512,4226,14118,3493,1147,20392,958,349364.6517378761
Texas,48,4803703,3703,BellCounty(part),8121,8.6,1992,1119,1835,1860,273,577,2133,5988,1151,2722,1315,5727,654,,425,947,44,738,723,153,105,7986,135,15308.902844477283
Texas,48,4803801,3801,McLennanCounty(part),22091,24.8,6554,3459,6281,4796,5834,172,11612,1478,6345,8672,8816,562,6386,187,21,196,17975,684,14619,1388,2479,18751,2876,138866.17627087954
Texas,48,4803802,3802,McLennanCounty(part),19428,17.1,4860,4579,3955,4652,4788,1455,1999,843,6572,879,48,126,2242,175,151,1763,15498,5387,12818,1223,2368,17908,1495,122365.97694049824
Texas,48,4803900,3900,WashingtonCountyAustinCountyGrimesCountyBurlesonCountyRobertsonCountyLeonCountyMadisonCounty,24967,20.7,5915,4561,3554,3603,9557,3692,12299,12668,975,11183,6998,1537,1998,,61,2213,19919,6187,18219,561,3355,22459,2446,56172.97232346698
Texas,48,4804000,4000,BrazosCounty,28680,16.1,7369,1770,10337,6782,744,2386,15863,12816,951,9217,1561,12511,591,38,,2476,2146,4746,19664,4269,3092,25284,3054,426968.56345885637
Texas,48,4804100,4100,WalkerCountyPolkCountyHoustonCountySanJacintoCountyTrinityCounty,31256,21.4,10634,5556,7392,4857,134,3147,16224,1532,954,11359,579,175,7146,322,38,373,23996,8734,2116,156,668,29787,1457,15606.769900179166
Texas,48,4804200,4200,OrangeCountyHardinCounty,28421,23.9,11030,5987,3551,5784,9795,335,15251,1317,13,13479,2678,214,4145,224,247,358,2289,5916,2137,1136,1438,26977,1299,113607.51908799833
Texas,48,4804300,4300,JeffersonCounty(part),23805,23.7,8504,3226,4850,4824,8887,218,14571,9234,5865,7822,4418,539,1841,1931,1224,2473,17484,4985,17411,149,2297,21508,1584,14973.140096618357
Texas,48,4804400,4400,JeffersonCounty(part),29515,25.9,7715,3445,4471,7996,11284,2319,17962,11553,9787,11317,8449,12164,7618,563,572,3548,2613,7786,253,1199,2691,25615,3223,119900.85719125868
Texas,48,4804501,4501,MontgomeryCounty(part),26309,15.0,3100,4731,4137,6982,856,244,12611,13699,7523,1969,8654,1489,1582,843,422,1835,2327,5449,17799,362,4235,21848,3836,36267.6536546429
Texas,48,4804502,4502,MontgomeryCounty(part),53028,23.7,14721,8633,8993,11816,1851,575,27864,25164,16393,23345,14296,33491,43,212,535,5194,4111,1329,37591,2228,5100,45732,7296,222870.88896432074
Texas,48,4804503,4503,MontgomeryCounty(part),25396,18.9,3903,7592,2495,4993,7877,2439,13679,11717,9211,14515,9463,1477,534,368,324,2371,2182,438,19683,145,3542,22624,2763,14577.50433139077
Texas,48,4804601,4601,HarrisCounty(part),32595,31.2,10030,6424,6055,5742,191,3474,16842,15754,939,14912,24985,269,495,51,,315,2328,14566,16754,1275,6529,23107,9437,127551.4005215524
Texas,48,4804602,4602,HarrisCounty(part),36121,32.0,9761,6087,9079,6630,1189,2435,1947,1665,856,15122,25771,1194,968,,31,1485,27878,1356,2144,1661,5046,28266,7796,166105.93560532655
Texas,48,4804603,4603,HarrisCounty(part),18911,17.1,3302,1833,4019,5737,563,1693,11419,7493,419,527,11116,5458,1973,297,67,1172,1535,5119,1984,289,3548,14121,4751,28910.491248479717
Texas,48,4804604,4604,HarrisCounty(part),30705,26.0,3716,5738,4942,8595,9715,1714,16494,14211,7691,1949,18211,535,4552,2119,473,1691,25488,6928,15513,8264,11634,19174,10552,826450.5227161701
Texas,48,4804605,4605,HarrisCounty(part),23746,22.7,5756,5158,4316,4825,7757,1689,12917,1829,8633,11329,17877,3867,856,1146,,1723,2536,7643,13945,2157,8960,15129,8138,215758.72568011456
Texas,48,4804606,4606,HarrisCounty(part),26565,23.3,6885,4809,6028,3999,1256,1474,12844,13721,6371,1254,14982,2361,921,139,62,1439,2589,8992,1645,1168,6209,18871,7694,116806.19235836627
Texas,48,4804607,4607,HarrisCounty(part),27237,19.7,7732,2865,8792,7612,5713,2254,1474,13163,4382,8213,6461,3946,15488,144,298,1841,198,3628,18584,525,1302,24719,2159,52568.23071557074
Texas,48,4804608,4608,HarrisCounty(part),26964,23.2,8613,3905,5966,5413,9262,2418,13299,13666,623,11363,1226,98,13898,38,53,1377,17271,682,18997,1148,3135,20951,5852,114870.45319685506
Texas,48,4804609,4609,HarrisCounty(part),26240,29.2,6186,3988,5951,3681,1851,177,12317,13924,7287,161,791,492,1342,2767,1131,14,19688,644,17277,2523,5421,18647,4880,252365.84222560978
Texas,48,4804610,4610,HarrisCounty(part),32020,30.9,9062,6373,5542,7937,965,2562,16337,15683,1132,14884,13998,3452,15,3957,181,255,27785,8493,1938,4147,7991,22646,7006,414706.05246720795
Texas,48,4804611,4611,HarrisCounty(part),34371,34.0,7121,8991,5752,5670,1677,3281,19713,14658,1145,18382,2935,1251,2866,79,114,2493,2851,1192,281,1641,10186,20475,13415,164100.8175496785
Texas,48,4804612,4612,HarrisCounty(part),25630,20.0,4216,4866,4389,3847,1674,1854,12399,13231,7175,1327,9945,495,7112,2947,676,894,22679,2773,19741,3116,4402,20593,3325,311677.02301989857
Texas,48,4804613,4613,HarrisCounty(part),37858,36.3,7047,7959,7476,7433,12274,2716,2862,16996,9543,15724,2697,5464,6354,424,1138,1535,384,14747,19296,3815,15022,22756,10744,381550.9694120133
Texas,48,4804614,4614,HarrisCounty(part),30679,22.4,8395,5740,4438,7584,945,3512,14886,15794,973,15211,1485,11276,343,996,659,3391,24959,8353,19471,2856,4873,24907,5360,285663.46686658624
Texas,48,4804615,4615,HarrisCounty(part),38630,26.2,7985,10363,7534,7255,114,2438,18544,286,12824,2219,25853,352,6293,3311,12,116,32237,14816,21358,2456,16071,18680,16524,245655.28863577527
Texas,48,4804616,4616,HarrisCounty(part),28941,21.1,7968,5365,5248,7635,633,4363,13462,15479,947,13463,11715,5569,152,952,185,2321,2423,8835,17991,2115,5278,23397,4634,211562.16440344148
Texas,48,4804617,4617,HarrisCounty(part),49095,17.5,3846,13825,6911,11464,12442,4454,22518,26577,1374,26611,15187,18672,6662,8575,,1796,36927,44,3348,11576,5541,42038,5146,1157606.819431714
Texas,48,4804618,4618,HarrisCounty(part),43032,19.3,7279,7036,7589,11195,13922,3289,22821,221,15671,17821,22137,938,6183,5139,193,164,38926,887,28485,5677,6001,32562,8135,567766.1949247072
Texas,48,4804619,4619,HarrisCounty(part),39725,20.6,5365,8246,4834,8171,12742,5732,21188,18537,15444,1891,19346,741,587,6917,178,2136,32757,6769,25565,739,8708,27772,7813,73964.35494021396
Texas,48,4804620,4620,HarrisCounty(part),15972,13.8,3804,2201,2668,5052,4837,1214,9349,6623,4638,5387,727,4869,127,2725,81,28,12385,4185,947,2317,3765,10803,4108,231705.92912597043
Texas,48,4804621,4621,HarrisCounty(part),38361,17.8,5315,10242,6440,6363,11462,3854,2412,17949,11834,227,13311,19859,277,2421,,2165,31157,744,25949,5369,1204,35580,2406,536967.6442219963
Texas,48,4804622,4622,HarrisCounty(part),50452,26.5,12546,12349,8276,7839,167,598,23338,27114,16439,2865,33667,934,6953,422,376,3628,4876,14265,33139,348,11580,38151,12140,34865.68421469912
Texas,48,4804623,4623,HarrisCounty(part),42971,19.5,9525,10823,8341,8257,1346,29,23769,1922,11684,2566,2223,7289,1243,2298,937,3248,34515,13542,24245,5183,11655,30330,11384,518356.42177282355
Texas,48,4804624,4624,HarrisCounty(part),33946,25.5,4700,8810,5126,6200,11484,2326,15952,17994,11268,19936,21323,531,4267,2891,434,2572,29914,876,19986,5254,8705,23606,8405,525458.8758616627
Texas,48,4804625,4625,HarrisCounty(part),34765,26.9,6269,7436,8581,6384,135,214,1912,15663,1488,16991,24314,7284,83,1765,468,29,28882,1553,22821,1391,8826,24570,8619,139165.64360707608
Texas,48,4804701,4701,FortBendCounty(part),57044,16.4,9110,12898,7748,9833,19144,7422,28959,2885,24347,3242,25619,1271,986,912,484,3882,47322,8415,42343,6287,9399,42925,7603,628774.2286655915
Texas,48,4804702,4702,FortBendCounty(part),36013,19.0,6067,7689,4967,5589,13232,4536,18777,17236,15467,18463,12277,6445,9652,787,393,1627,27237,7294,21314,745,6754,25676,4878,74559.1841834893
Texas,48,4804801,4801,BrazoriaCounty(part),37271,30.5,7140,7341,4681,6993,1424,4233,2898,16373,8951,1426,14492,15853,6785,41,,62,21998,8863,24461,3947,2037,35064,2207,394765.6301145663
Texas,48,4804802,4802,BrazoriaCounty(part),27922,17.6,4366,7861,3080,4573,9131,3277,13515,1447,7927,11977,12922,154,2968,1182,328,3391,24196,6235,18865,2823,3782,24803,2736,282367.5632118043
Texas,48,4804901,4901,GalvestonCounty(part),22562,26.0,5919,2927,4395,4243,8888,219,11722,184,5966,782,7837,897,587,119,617,2855,16135,5373,15881,138,1637,20882,1613,13870.388263451821
Texas,48,4804902,4902,GalvestonCounty(part),20346,12.1,4664,3496,2778,3934,8193,1946,1149,9297,8174,1746,6926,1869,726,1825,,243,17439,6669,11723,1954,1938,17567,1914,195457.6182050526
Texas,48,4805000,5000,WhartonCountyMatagordaCountyColoradoCountyLavacaCounty,22407,23.6,6497,3054,3922,4790,691,455,11587,182,8264,9486,1515,9359,2511,22,,3115,1861,6327,14335,1745,3345,18351,4056,174563.975543357
Texas,48,4805100,5100,BastropCountyCaldwellCountyMilamCountyFayetteCountyLeeCounty,35098,23.7,10827,5720,6313,6693,12179,4194,18533,16565,11124,14261,14124,17342,256,568,442,314,27358,9896,23389,1813,3540,31435,3375,181366.63912473645
Texas,48,4805201,5201,WilliamsonCounty(part),35271,17.0,5337,8393,4435,6517,14227,1699,2162,1429,1285,19342,8791,2121,2663,1323,1294,535,31114,4577,25512,5182,2781,31980,2153,518272.331377052
Texas,48,4805202,5202,WilliamsonCounty(part),28351,15.1,2248,6205,5615,5423,829,2899,1664,11711,859,13282,18,12974,3611,1365,322,1111,25196,3471,18838,643,1161,26310,1214,64366.44562802018
Texas,48,4805301,5301,TravisCounty(part),43759,25.5,11398,9201,8451,10587,1289,263,24977,18782,1113,1927,25875,8267,628,1836,1272,3195,389,14222,24291,5246,11771,30900,11623,524655.5108663361
Texas,48,4805302,5302,TravisCounty(part),37508,22.7,8660,3343,9498,11208,12149,131,21945,15563,6185,7652,19938,1929,413,118,1349,2826,27664,979,2493,735,6675,30418,6680,73506.64658206249
Texas,48,4805303,5303,TravisCounty(part),27018,15.3,4123,2927,5506,8045,7952,2587,1533,11714,6871,8578,11633,13163,763,184,341,153,23178,3865,1765,688,3418,22652,3835,68806.53268191576
Texas,48,4805304,5304,TravisCounty(part),18382,12.0,999,1573,4141,4434,697,2136,9876,856,455,3517,4694,182,,259,278,121,13372,14,1234,537,1309,16296,821,53706.71308889131
Texas,48,4805401,5401,TravisCounty(part),33504,12.5,4500,7371,4658,7595,11275,264,1948,1496,1478,17374,1479,14321,7381,162,124,124,27261,4684,232,58,5242,28028,4315,5800.6924546322825
Texas,48,4805402,5402,TravisCounty(part),27837,18.4,9296,4677,5828,6127,9161,243,15519,12318,6826,13113,12177,1247,599,352,2238,1829,2183,7337,1629,429,1264,25681,1746,42905.851923698676
Texas,48,4805500,5500,GuadalupeCountyComalCounty,37011,17.5,11799,7214,5761,7307,12771,3959,1958,17431,997,1867,1623,18359,177,186,336,4444,3478,1648,24721,1642,1332,34998,1951,164266.79365594013
Texas,48,4805601,5601,BexarCounty(part),25149,31.0,11490,3075,6633,4872,811,2459,13933,11216,4917,9299,2284,919,1219,,64,257,1843,1839,13579,731,3055,20552,4518,73153.99419460018
Texas,48,4805602,5602,BexarCounty(part),26483,30.1,9665,3572,6219,4180,9748,2763,12627,13856,661,1452,23898,23,285,,,3685,19497,7888,17669,926,1458,23132,3351,92666.71827209908
Texas,48,4805603,5603,BexarCounty(part),29661,29.4,10169,6184,4673,6559,131,2214,16487,13174,19,155,27219,1478,813,8,32,49,24684,9899,1888,954,4919,23388,6139,95406.36526078015
Texas,48,4805604,5604,BexarCounty(part),21374,17.8,8958,3027,5010,4854,6446,237,11124,125,4458,788,132,3964,5947,686,264,2764,14927,4829,14374,2172,632,18948,2134,217267.24992982126
Texas,48,4805605,5605,BexarCounty(part),37360,22.3,11666,5768,8932,8673,12327,166,18925,18436,181,19915,29614,4936,1429,,1382,4455,28573,8982,256,2779,2645,32145,4797,277900.68522483937
Texas,48,4805606,5606,BexarCounty(part),37083,22.3,5790,7326,6933,8409,1162,2813,18216,18867,11479,19651,27765,774,1333,24,671,296,371,7863,2692,2318,3425,32611,4231,231807.25939109566
Texas,48,4805607,5607,BexarCounty(part),39723,20.4,6114,6952,8102,8913,1382,2674,2148,19575,933,13775,2575,9582,2162,276,198,1728,32234,7192,24954,7577,4117,33872,4880,757762.8200286988
Texas,48,4805608,5608,BexarCounty(part),18938,17.2,3415,1810,4513,4060,624,2352,891,137,6178,6149,1357,6174,1886,22,,133,14124,211,14695,2232,1265,16772,1797,223277.59531101488
Texas,48,4805609,5609,BexarCounty(part),32219,16.8,8860,3287,7480,8671,9634,3147,18215,144,1157,12629,22637,4388,3625,,1462,3542,25871,8213,2766,324,2429,28585,3634,32408.584996430676
Texas,48,4805610,5610,BexarCounty(part),18746,10.7,4289,3308,2661,3350,8221,125,7581,11165,7149,9511,9693,795,737,926,197,1253,15176,3124,11914,379,1954,15759,2061,37963.55489171023
Texas,48,4805611,5611,BexarCounty(part),21198,16.1,2351,6270,1585,3814,8129,14,116,1138,6523,1238,957,9674,831,112,517,12,19149,1785,14813,46,2748,17690,3052,4669.87923388999
Texas,48,4805700,5700,AtascosaCountyWilsonCountyDeWittCountyGonzalesCountyKarnesCountyGoliadCounty,30825,24.4,7515,6133,4480,6450,978,3982,18684,12141,9367,13368,17734,1599,2228,,174,4189,21772,9244,2567,115,3751,26197,4524,11508.327656123276
Texas,48,4805800,5800,KerrCountyMedinaCountyKendallCountyGillespieCountyBanderaCountyFrioCounty,38239,24.6,5549,5048,8000,7756,12368,569,2227,1812,13977,15438,17463,18951,126,328,166,3469,2846,7843,26999,3398,2542,34753,3221,339870.6059258872
Texas,48,4805900,5900,MaverickCountyValVerdeCountyUvaldeCountyZavalaCountyDimmitCountyLaSalleCountyKinneyCountyRealCountyEdwardsCounty,39564,28.7,17181,7613,9667,5596,11879,481,19313,2251,12933,1932,3619,3268,149,,,4649,3249,9954,26922,2688,7487,29316,10204,268868.0467091295
Texas,48,4806000,6000,WebbCounty,69779,32.7,21858,15323,14575,11998,22172,5712,34683,3597,2186,3666,66775,2453,59,45,,4649,53834,2111,453,9138,34834,27813,41853,913800.6491924506
Texas,48,4806100,6100,JimWellsCountyBeeCountyAransasCountyDuvalCountyLiveOakCountyRefugioCountyMcMullenCounty,34547,32.3,9318,5004,5621,5409,15254,3259,21421,13127,114,11553,21124,8187,3753,499,872,6518,21676,8363,2462,1583,1247,32490,1913,158307.12652328712
Texas,48,4806200,6200,VictoriaCountyCalhounCountyJacksonCounty,27910,26.7,10447,4556,5008,6737,8477,3133,13931,1398,7917,1263,1695,8344,1125,48,964,3966,22731,8839,17944,1127,2146,24995,2510,112764.29236832676
Texas,48,4806301,6301,NuecesCounty(part),32241,31.5,11398,4361,4662,8189,142,4987,17527,14714,8735,12779,25659,443,147,681,,293,2483,8377,293,2934,2929,26566,5312,293400.908780745
Texas,48,4806302,6302,NuecesCounty(part),32079,19.5,9642,6148,4722,6691,11597,2921,16541,15538,973,17254,19879,1732,134,129,,192,29575,3269,25653,3157,1702,29315,2665,315779.96820349764
Texas,48,4806400,6400,NuecesCounty(part),23363,27.9,4864,5106,4595,3124,815,2524,1142,11944,6132,133,1463,85,431,78,129,1676,1823,4797,15728,2839,1826,21398,1887,283967.3201215597
Texas,48,4806500,6500,StarrCountyKlebergCounty(part)WillacyCountyZapataCountyBrooksCountyJimHoggCountyKenedyCounty,42804,36.7,18888,8270,9247,10111,1136,3869,23155,19648,13419,21396,39987,1574,86,247,136,464,2828,14951,2524,2613,8077,31997,10547,261305.89664517334
Texas,48,4806600,6600,HidalgoCounty(part),34601,33.2,8895,6039,9302,6018,142,32,1777,16831,12139,1657,3778,3157,667,,,2197,26842,5885,23196,552,3532,26089,8512,55267.038524898126
Texas,48,4806701,6701,HidalgoCounty(part),50806,33.9,21176,8829,11251,12784,1483,3138,27843,22963,23973,29368,48581,154,57,151,,4311,4112,1873,28524,3578,13083,33181,17541,357856.14297523914
Texas,48,4806702,6702,HidalgoCounty(part),44924,36.4,19520,10974,11348,4928,1351,4163,2118,23816,19591,29385,43892,819,,213,,564,3987,1629,25917,2717,8836,30973,13738,271757.6907666281
Texas,48,4806703,6703,HidalgoCounty(part),48299,35.4,15161,12544,9202,9581,13647,3326,25291,238,19779,2911,44671,2648,,98,,2974,41338,11738,33359,323,8134,38426,9821,32369.067682560715
